id,gender,masterCategory,subCategory,articleType,productDisplayName,price,sellers,quantity,filename,ratings,returned,sales
3309,Men,Footwear,Shoes,Sports Shoes,Asics Men's Gel Challenger 8 Tennis White Blue Shoe,1134,Blue Smoke,397,3309.jpg,3,3,446796
48514,Women,Apparel,Topwear,Tops,French Connection Women Grey Top,563,Clear Prints,62,48514.jpg,2,30,18016
9633,Men,Apparel,Topwear,Shirts,Indigo Nation Men Price catch Blue White Shirts,1283,Bed Random,71,9633.jpg,1,19,66716
34892,Women,Accessories,Bags,Handbags,Envirosax Women Multi Coloured Bag,323,XYZ,705,34892.jpg,5,3,226746
54977,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Femella Women Blue Lounge Pants,583,Bed Random,471,54977.jpg,2,23,261184
10835,Men,Apparel,Topwear,Tshirts,Wrangler Men Black Polo Tshirts,1058,GenosisX,1475,10835.jpg,3,27,1531984
40779,Men,Footwear,Flip Flops,Flip Flops,Quiksilver Men Brown Flip Flops,416,Guard Random,1033,40779.jpg,2,0,429728
9257,Men,Apparel,Topwear,Shirts,Mark Taylor Men Blue Striped Shirt,400,Spicy Dinner,900,9257.jpg,2,2,359200
17648,Unisex,Footwear,Flip Flops,Flip Flops,Converse Unisex Black Flip Flops,946,Friend Random,907,17648.jpg,4,27,832480
47138,Women,Accessories,Bags,Handbags,Be For Bag Women Combo pack Tote Bags,333,Spicy Dinner,535,47138.jpg,4,24,170163
26933,Women,Apparel,Topwear,Tops,Jealous 21 Women Black Top,404,Friend Random,1134,26933.jpg,3,3,456924
21118,Men,Apparel,Topwear,Shirts,s.Oliver Men Check Olive Shirt,1059,Friend Random,769,21118.jpg,4,20,793191
53538,Women,Apparel,Innerwear,Briefs,Amante Women Pack of 3 Assorted Briefs PFCP13,430,Guard Random,580,53538.jpg,5,30,236500
36993,Women,Accessories,Bags,Handbags,Lino Perros Women Black Handbag,686,Strat Security,92,36993.jpg,2,14,53508
21924,Women,Apparel,Apparel Set,Kurta Sets,Biba Women Black Printed Churidar Kurta with Dupatta,620,Spicy Dinner,189,21924.jpg,2,25,101680
6811,Men,Footwear,Shoes,Casual Shoes,Timberland Men's Ox Maroon Red Shoe,745,XYZ,744,6811.jpg,2,28,533420
42678,Women,Apparel,Topwear,Kurtas,Alma Women Navy Blue Printed Kurta,716,XYZ,298,42678.jpg,2,10,206208
12934,Men,Apparel,Topwear,Tshirts,Classic Polo Men Rugby Scrum Blue Tshirts,1042,Guard Random,975,12934.jpg,5,27,987816
42224,Women,Apparel,Topwear,Tops,Sepia Women White Top,1345,Transit Random,1050,42224.jpg,4,23,1381315
9439,Unisex,Accessories,Bags,Backpacks,Nike Unisex Brasilia 5 Me Blue Backpacks,1278,Transit Random,1481,9439.jpg,5,14,1874826
20496,Women,Accessories,Wallets,Wallets,Baggit Women Samson Cobra Pink Wallet,909,Spicy Dinner,1013,20496.jpg,1,14,908091
21544,Women,Accessories,Bags,Handbags,Kiara Women Small Pocket Blue Handbag,856,Friend Random,1129,21544.jpg,1,3,963856
33081,Men,Apparel,Topwear,Tshirts,U.S. Polo Assn. Denim Co. Men Navy Blue T-Shirt,738,Friend Random,67,33081.jpg,2,7,44280
40573,Women,Apparel,Topwear,Kurtas,W Women Cream Kurta,1139,Bed Random,1239,40573.jpg,5,1,1410082
14491,Men,Footwear,Shoes,Casual Shoes,Flying Machine Men Casual Black Casual Shoes,757,Unique Trends,369,14491.jpg,2,3,277062
37613,Girls,Apparel,Topwear,Tshirts,Madagascar3 Girls Purple Printed T-Shirt,1336,Bed Random,234,37613.jpg,3,28,275216
40741,Unisex,Footwear,Flip Flops,Flip Flops,Converse Unisex Navy Blue Flip Flops,736,Ten Fold Security,1422,40741.jpg,3,22,1030400
10031,Men,Apparel,Topwear,Tshirts,Nike Men As Arsenal Co Navy Blue T-Shirts,741,Bed Random,63,10031.jpg,2,14,36309
24204,Men,Apparel,Bottomwear,Jeans,Deni Yo Men Skinny Fit Blue Jeans,1182,Ten Fold Security,1447,24204.jpg,1,27,1678440
4928,Women,Apparel,Topwear,Tops,Gini and Jony Girl's Venice Green Blue Infant Kidswear,1394,Friend Random,1209,4928.jpg,1,8,1674194
11587,Women,Apparel,Topwear,Kurtis,W Women Printed White Kurtis,1457,Clear Prints,1465,11587.jpg,2,8,2122849
40325,Men,Footwear,Shoes,Sports Shoes,ADIDAS Men White Sport Shoes,674,Bed Random,1399,40325.jpg,5,20,929446
48148,Women,Accessories,Wallets,Wallets,Fossil Women Red Wallet,1056,Strat Security,509,48148.jpg,1,2,535392
30052,Men,Accessories,Watches,Watches,SKAGEN DENMARK Men Grey Dial Watch 668XLSLZM,1451,XYZ,1492,30052.jpg,5,8,2153284
31180,Girls,Apparel,Bottomwear,Leggings,Gini and Jony Kids Leggings,1233,Bed Random,775,31180.jpg,2,4,950643
17670,Women,Footwear,Shoes,Heels,Catwalk Women Fancy Black Heels,644,Strat Security,843,17670.jpg,3,8,537740
22597,Men,Apparel,Topwear,Tshirts,Nike Men Orange T-shirt,649,Blue Smoke,465,22597.jpg,1,10,295295
43792,Women,Accessories,Jewellery,Earrings,Royal Diadem Gold & Pink Earrings,561,Transit Random,346,43792.jpg,5,25,180081
3567,Men,Footwear,Shoes,Sports Shoes,ADIDAS Men's Silver White Running Shoe,1143,XYZ,1429,3567.jpg,2,6,1626489
56072,Women,Personal Care,Lips,Lip Liner,Colorbar Wild Berry Lip Liner /Crayon 011,536,Blue Smoke,825,56072.jpg,3,22,430408
24452,Men,Footwear,Shoes,Sports Shoes,Nike Men White Court Shuttle IV Sports Shoes,303,Ten Fold Security,991,24452.jpg,2,5,298758
20234,Women,Apparel,Topwear,Tshirts,Wrangler Women Baroque Polo Turquoise T-shirt,951,Unique Trends,1093,20234.jpg,3,22,1018521
5456,Men,Apparel,Bottomwear,Shorts,Nike Men's Basic Woven Med Blue Short,1375,Friend Random,258,5456.jpg,3,3,350625
8349,Boys,Apparel,Topwear,Tshirts,Doodle Boy's I love Driving Green Kidswear,566,Transit Random,421,8349.jpg,1,13,230928
55431,Women,Personal Care,Lips,Lipstick,Revlon True Red Colorburst Lipstick 090,995,Bed Random,620,55431.jpg,2,16,600980
51091,Women,Free Items,Free Gifts,Free Gifts,Satya Paul Green Saree,605,Unique Trends,1498,51091.jpg,4,16,896610
22563,Women,Accessories,Bags,Handbags,Lino Perros Brown Women Casual Sling Bag,469,Transit Random,939,22563.jpg,1,24,429135
7133,Men,Apparel,Bottomwear,Track Pants,Urban Yoga Men Bottom Grey Yoga Pants,670,Unique Trends,1159,7133.jpg,1,27,758440
8947,Men,Apparel,Bottomwear,Trousers,Indigo Nation Men ID Printed Grey Trousers,1375,XYZ,433,8947.jpg,4,24,562375
22751,Women,Apparel,Topwear,Kurtas,BIBA Women Printed White Kurta,402,Sanguine Skincare,988,22751.jpg,3,19,389538
52426,Women,Apparel,Loungewear and Nightwear,Nightdress,Red Rose Women Blue Nightdress,1416,Transit Random,691,52426.jpg,1,16,955800
41031,Men,Accessories,Watches,Watches,Nautica Men Black Dial Watch,1314,Friend Random,532,41031.jpg,5,6,691164
7557,Men,Apparel,Bottomwear,Shorts,Nike Men's Tempo 5 Green Short,1473,Clear Prints,1219,7557.jpg,3,19,1767600
16100,Women,Accessories,Eyewear,Sunglasses,M tv Women My Fab Eyewear Maroon Sunglasses,617,Unique Trends,524,16100.jpg,2,24,308500
20462,Women,Accessories,Bags,Mobile Pouch,Baggit Women Auxi Baby Purple Mobile Pouch,1465,Ten Fold Security,834,20462.jpg,4,29,1179325
15785,Men,Apparel,Innerwear,Briefs,Facit Men Mid- Rise BF Black Briefs,896,Transit Random,787,15785.jpg,4,6,699776
36735,Women,Apparel,Topwear,Tshirts,Spykar Women Cult Multi T-shirt,1074,Sanguine Skincare,1069,36735.jpg,4,20,1126626
21782,Men,Accessories,Belts,Belts,Fossil Men Edsel Brown Belt,432,Transit Random,307,21782.jpg,1,12,127440
59698,Women,Apparel,Innerwear,Camisoles,Avirate Cream Fitted Camisoles,932,Unique Trends,402,59698.jpg,3,26,350432
25322,Men,Accessories,Watches,Watches,Casio Edifice Men Chronograph Watch EF-550D-7AVDF(ED391),1285,Bed Random,370,25322.jpg,3,6,467740
54187,Men,Apparel,Innerwear,Briefs,Jockey MC Men Grey Pack of 2 Briefs 8003,1003,Friend Random,266,54187.jpg,4,0,266798
16332,Men,Apparel,Topwear,Shirts,Peter England Men Stripes Red Shirt,1031,Ten Fold Security,758,16332.jpg,5,29,751599
50527,Men,Apparel,Innerwear,Briefs,Chromozome Men Navy Blue Pack of 2 Briefs,795,Friend Random,1004,50527.jpg,3,24,779100
56871,Women,Footwear,Shoes,Heels,HM Women Black Sandals,953,Friend Random,839,56871.jpg,1,14,786225
40128,Girls,Apparel,Topwear,Tops,Gini and Jony Girls Roseatte Orange Top,483,Clear Prints,1341,40128.jpg,1,17,639492
38032,Women,Accessories,Watches,Watches,Q&Q Women Black Watch,338,Guard Random,698,38032.jpg,3,10,232544
48345,Women,Accessories,Jewellery,Necklace and Chains,Pitaraa Golden Nugget Long Necklace,661,GenosisX,508,48345.jpg,2,30,315958
54528,Men,Footwear,Shoes,Casual Shoes,F Sports Men White Charger Shoes,1214,Ten Fold Security,118,54528.jpg,1,16,123828
18607,Men,Accessories,Wallets,Wallets,New Hide Men Antique Brown Wallet,1166,XYZ,1362,18607.jpg,1,25,1558942
50188,Women,Accessories,Bags,Handbags,Paridhan Women Pink Handbag,785,Ten Fold Security,1094,50188.jpg,2,19,843875
30851,Women,Apparel,Topwear,Kurtas,Fabindia Women Printed Green Kurta,819,Unique Trends,847,30851.jpg,5,3,691236
28092,Men,Apparel,Innerwear,Innerwear Vests,Jockey GOLDEDN Men Gold Edition White Innerwear Vest 4020,810,Friend Random,813,28092.jpg,4,15,646380
42029,Women,Footwear,Shoes,Sports Shoes,ADIDAS Women Purple Chill Sports Shoes,526,Bed Random,856,42029.jpg,4,21,439210
29524,Women,Accessories,Watches,Watches,Playboy Women White Dial Watch,782,Unique Trends,1391,29524.jpg,5,28,1065866
42815,Women,Apparel,Innerwear,Briefs,Little Miss Intimates Women Green Brief,980,Transit Random,897,42815.jpg,3,10,869260
38664,Men,Footwear,Shoes,Casual Shoes,Nike Men Liteforce Grey Shoes,873,GenosisX,1416,38664.jpg,5,29,1210851
33882,Men,Accessories,Watches,Watches,Citizen Men Black Dial Eco-Drive Watch,1198,Guard Random,1184,33882.jpg,1,2,1416036
52089,Women,Apparel,Topwear,Tshirts,Myntra Women Black T-shirt,587,Friend Random,570,52089.jpg,5,4,332242
39584,Women,Footwear,Shoes,Heels,Catwalk Women Black Heels,1227,Bed Random,676,39584.jpg,3,26,797550
3900,Women,Apparel,Topwear,Tshirts,Disney Kids Girl Pooh Pink And White Top,1477,Spicy Dinner,995,3900.jpg,4,11,1453368
17019,Women,Footwear,Shoes,Flats,Rocia Women Casual Brown Sandal,886,Strat Security,322,17019.jpg,4,29,259598
49435,Men,Footwear,Shoes,Casual Shoes,Vans Men Blue Shoes,1273,Sanguine Skincare,173,49435.jpg,4,23,190950
6688,Women,Apparel,Topwear,Tshirts,UCB Women's V Neck Black T-shirt,362,Unique Trends,579,6688.jpg,5,30,198738
54984,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Femella Women Printed Blue Lounge Pants,1294,Transit Random,1435,54984.jpg,4,13,1840068
15588,Men,Apparel,Topwear,Shirts,Spykar Men Striped Blue Shirt,1474,Sanguine Skincare,558,15588.jpg,3,28,781220
33278,Boys,Apparel,Bottomwear,Jeans,Gini and Jony Boys Washed Blue Jeans,630,XYZ,1479,33278.jpg,1,8,926730
5831,Men,Apparel,Topwear,Tshirts,Puma Men's Cbn Logo Black T-Shirt,1204,Friend Random,966,5831.jpg,3,12,1148616
39742,Men,Footwear,Shoes,Casual Shoes,Arrow Men Red Shoes,441,Strat Security,880,39742.jpg,5,16,381024
58547,Women,Accessories,Eyewear,Sunglasses,Miami Blues Women Sunglasses,624,Guard Random,370,58547.jpg,5,27,214032
14668,Men,Apparel,Topwear,Shirts,Basics Men White Slim Fit Checked Shirt,1154,XYZ,633,14668.jpg,1,24,702786
25913,Women,Apparel,Bottomwear,Leggings,Femella Women Blue Leggings,963,Guard Random,953,25913.jpg,3,21,897516
44924,Men,Apparel,Bottomwear,Jeans,Jack & Jones Men Blue Jeans,1366,Transit Random,792,44924.jpg,2,17,1058650
8520,Women,Accessories,Bags,Handbags,Nike Women Nike Grey handbag Grey Bags,359,Strat Security,408,8520.jpg,5,5,144677
52419,Women,Apparel,Loungewear and Nightwear,Nightdress,Red Rose Women Coffee Brown Nightdress,588,XYZ,802,52419.jpg,1,16,462168
4789,Men,Apparel,Topwear,Tshirts,ADIDAS Men's Demon Grey T-shirt,1328,Unique Trends,32,4789.jpg,2,9,30544
20039,Women,Apparel,Bottomwear,Tights,United Colors of Benetton Women Olive Floral Design Tights,842,Clear Prints,1083,20039.jpg,1,0,911886
9096,Unisex,Footwear,Shoes,Casual Shoes,Converse Unisex Ct As Star Chevron Hi Blue Casual Shoes,1421,Clear Prints,1142,9096.jpg,2,5,1615677
51892,Women,Accessories,Wallets,Wallets,Nyk Women Mushroom Brown Wallet,414,Bed Random,162,51892.jpg,5,17,60030
8376,Men,Accessories,Bags,Backpacks,Fastrack Men Black Backpack,1377,Guard Random,1051,8376.jpg,5,7,1437588
31977,Women,Footwear,Shoes,Sports Shoes,Nike Women Lunarswift +3 Olive Sports Shoes,886,GenosisX,1324,31977.jpg,4,0,1173064
25779,Men,Apparel,Topwear,Suspenders,Arrow Men Black Suspenders,1495,Spicy Dinner,507,25779.jpg,3,6,748995
57359,Women,Apparel,Innerwear,Bra,Amante Black Printed Full-Coverage Bra BGSW01,463,Sanguine Skincare,891,57359.jpg,5,14,406051
21188,Men,Footwear,Flip Flops,Flip Flops,ADIDAS Men Adi Stars Tread Black Flip Flops,1273,GenosisX,1080,21188.jpg,1,20,1349380
20866,Unisex,Footwear,Sandal,Sandals,Disney Kids-Unisex Diamond Red Sandals,1281,Bed Random,1281,20866.jpg,5,0,1640961
25528,Women,Apparel,Topwear,Shirts,Wrangler Women Salena Navy Blue Check Shirt,948,Unique Trends,354,25528.jpg,4,21,315684
46248,Women,Apparel,Topwear,Tops,Fusion Beats Women Teal Top,398,Blue Smoke,369,46248.jpg,2,11,142484
31128,Girls,Apparel,Dress,Dresses,Gini and Jony Girls Printed Teal Dress,947,Blue Smoke,221,31128.jpg,3,13,196976
8315,Men,Apparel,Topwear,Tshirts,Wildcraft Men Organic Cotton Blue T-shirt,1039,Transit Random,790,8315.jpg,5,11,809381
46846,Girls,Footwear,Sandal,Sandals,Barbie Purple Girls Slippers,1158,Unique Trends,571,46846.jpg,3,27,629952
18690,Women,Apparel,Innerwear,Briefs,Hanes Women Pack of Three 100% Cotton Plain Bikini Briefs,1025,Bed Random,358,18690.jpg,3,9,357725
47994,Men,Accessories,Watches,Watches,Helix Men Black Watch,868,Friend Random,1427,47994.jpg,2,21,1220408
43508,Women,Apparel,Dress,Dresses,French Connection Women Navy Blue Striped Dress,622,Friend Random,1182,43508.jpg,5,29,717166
28005,Men,Apparel,Innerwear,Briefs,Jockey ZONE Men Blue Modern Boxer Briefs US19,525,Guard Random,1364,28005.jpg,5,20,705600
14861,Women,Accessories,Eyewear,Sunglasses,United Colors of Benetton Women Funky Purple Sunglasses,1228,Clear Prints,994,14861.jpg,4,29,1185020
3399,Women,Accessories,Bags,Handbags,Murcia Women Yellow Handbag,1148,Transit Random,790,3399.jpg,5,6,900032
43950,Women,Footwear,Shoes,Flats,Catwalk Women Beige Shoes,452,Transit Random,1044,43950.jpg,4,21,462396
55835,Women,Personal Care,Bath and Body,Nail Essentials,Colorbar Acetone Free Nail Enamel Remover,1229,Friend Random,942,55835.jpg,1,9,1146657
36769,Men,Accessories,Watches,Watches,Maxima Men White Dial Watch,1342,Bed Random,200,36769.jpg,5,2,265716
52822,Women,Accessories,Jewellery,Earrings,Adrika Women Red & White Earrings,810,Transit Random,1442,52822.jpg,5,25,1147770
45895,Men,Accessories,Watches,Watches,Maxima Ssteele Men Blue Dial Watch,1364,Unique Trends,853,45895.jpg,5,13,1145760
49664,Men,Accessories,Eyewear,Sunglasses,United Colors of Benetton Men Sunglass,998,GenosisX,88,49664.jpg,4,28,59880
2845,Men,Apparel,Topwear,Tshirts,Mr.Men Men's Mr.Noisy Blue T-shirt,1016,Clear Prints,437,2845.jpg,2,29,414528
29781,Men,Apparel,Bottomwear,Trousers,Basics Men Steel Charcoal Trousers,790,XYZ,370,29781.jpg,3,26,271760
3997,Men,Footwear,Flip Flops,Flip Flops,Spalding Men Grey & Orange Flip Flops,313,Transit Random,146,3997.jpg,2,16,40690
9657,Men,Apparel,Topwear,Shirts,Indigo Nation Men Reversible Bling Red Shirts,1493,Bed Random,616,9657.jpg,3,13,900279
48570,Women,Accessories,Jewellery,Bracelet,Lucera Women Black & Silver Bracelet,945,GenosisX,1378,48570.jpg,1,26,1277640
15349,Men,Free Items,Free Gifts,Free Gifts,Nike Men Blue Team India Cricket Jersey,470,Strat Security,1473,15349.jpg,3,30,678210
58988,Women,Personal Care,Fragrance,Deodorant,Cavallini Women Deo,604,Bed Random,498,58988.jpg,1,14,292336
38051,Men,Accessories,Watches,Watches,Q&Q Men Black Digital Watch M124J001Y,605,Transit Random,1458,38051.jpg,3,23,868175
39183,Women,Apparel,Topwear,Kurtas,Aneri Women Multi Coloured Kurta,1189,Strat Security,1481,39183.jpg,2,14,1744263
9001,Men,Footwear,Shoes,Casual Shoes,Puma Men El rey Riddim 50s OC Grey Casual Shoes,1038,Transit Random,61,9001.jpg,5,14,48786
18456,Men,Personal Care,Fragrance,Perfume and Body Mist,Nautica White Sail Men Perfumes,302,Ten Fold Security,257,18456.jpg,3,28,69158
48114,Women,Accessories,Belts,Belts,Fossil Women Multi Coloured Quilted Squares Belt,1175,Blue Smoke,36,48114.jpg,5,3,38775
51039,Women,Apparel,Innerwear,Briefs,Enamor Women Brown Floral Printed Briefs,782,XYZ,124,51039.jpg,2,17,83674
48928,Women,Accessories,Jewellery,Ring,Lucera Women Silver Ring,771,XYZ,776,48928.jpg,3,14,587502
23284,Men,Accessories,Watches,Watches,Maxima Ssteele Men Black Watch,348,Clear Prints,960,23284.jpg,2,3,333036
41436,Men,Footwear,Shoes,Sports Shoes,Lee Cooper Men Black & White Sports Shoes,845,Unique Trends,211,41436.jpg,3,17,163930
56481,Women,Personal Care,Nails,Nail Polish,Streetwear Bride's Delight Nail Polish 52,859,Bed Random,898,56481.jpg,3,11,761933
4183,Men,Footwear,Shoes,Casual Shoes,Rockport Men Brown Leather Casual Shoes,828,Bed Random,902,4183.jpg,5,21,729468
37684,Unisex,Accessories,Bags,Backpacks,American Tourister Unisex Blue Backpack,765,XYZ,1345,37684.jpg,1,2,1027395
49469,Men,Footwear,Shoes,Casual Shoes,Vans Men Maroon Vulcanized Canvas Shoes,1118,Transit Random,794,49469.jpg,2,3,884338
16351,Men,Apparel,Topwear,Shirts,Peter England Men Stripes Cream Shirt,1356,XYZ,594,16351.jpg,3,29,766140
22164,Men,Footwear,Shoes,Casual Shoes,Timberland Men Brown Casual Shoes,1071,Sanguine Skincare,416,22164.jpg,4,27,416619
5435,Men,Apparel,Topwear,Tshirts,Nike Men's Encourage The Rookies Grey T-shirt,759,Unique Trends,1219,5435.jpg,3,18,911559
36332,Men,Accessories,Socks,Socks,Playboy Men Black and White Socks,386,XYZ,488,36332.jpg,3,28,177560
52677,Men,Accessories,Watches,Watches,Morellato Men Silver Dial Watch,1416,Strat Security,1124,52677.jpg,3,25,1556184
11510,Women,Footwear,Shoes,Heels,Catwalk Women Lifestyle Beige Flats,1443,Spicy Dinner,145,11510.jpg,3,11,193362
43537,Women,Apparel,Topwear,Tops,French Connection Women Green Top,1471,Ten Fold Security,178,43537.jpg,2,2,258896
16735,Men,Footwear,Flip Flops,Flip Flops,Lotto Men Emeriti Black Slipper,929,Friend Random,946,16735.jpg,2,4,875118
35785,Women,Footwear,Shoes,Flats,Enroute Women Coral Shoes,1201,Sanguine Skincare,1258,35785.jpg,2,29,1476029
16507,Men,Apparel,Bottomwear,Jeans,Locomotive Men Washed Blue Jeans,1014,Friend Random,992,16507.jpg,3,22,983580
6082,Men,Apparel,Topwear,Tshirts,UCB Men's Polo Neck Blue T-shirt,861,Strat Security,983,6082.jpg,2,30,820533
57137,Women,Apparel,Bottomwear,Trousers,Elle Women Khaki Trousers,577,Friend Random,920,57137.jpg,1,21,518723
59891,Women,Apparel,Topwear,Shirts,Femella Women Multi Coloured Shirt,842,Blue Smoke,1280,59891.jpg,4,11,1068498
53751,Women,Apparel,Bottomwear,Track Pants,ADIDAS Women Mauve Track Pant,516,Spicy Dinner,1402,53751.jpg,1,29,708468
45634,Men,Apparel,Innerwear,Briefs,Park Avenue Men Black Swank Briefs,894,Blue Smoke,952,45634.jpg,3,25,828738
10436,Men,Apparel,Topwear,Tshirts,Flying Machine Men Pink Polo Tshirts,697,XYZ,699,10436.jpg,1,6,483021
56223,Men,Apparel,Loungewear and Nightwear,Night suits,SDL by Sweet Dreams Men Brown Pyjama Set,899,GenosisX,655,56223.jpg,1,17,573562
3736,Unisex,Accessories,Headwear,Caps,Lotto Unisex Kochi Tuskers Orange Cap,1498,Bed Random,589,3736.jpg,4,11,865844
19789,Men,Apparel,Topwear,Tshirts,U.S. Polo Assn. Men Solid Orange Tshirt,1116,Clear Prints,641,19789.jpg,4,11,703080
27086,Women,Footwear,Shoes,Flats,Catwalk Women Black Casual Flats,859,Ten Fold Security,524,27086.jpg,1,26,427782
7396,Men,Footwear,Shoes,Casual Shoes,Red Tape Men Grey Casual Shoes,1159,Guard Random,171,7396.jpg,2,13,183122
9802,Women,Apparel,Topwear,Tops,Scullers For Her Women Scullers Top Navy Blue Tops,1014,Ten Fold Security,516,9802.jpg,2,16,507000
21143,Women,Apparel,Topwear,Tops,s.Oliver Women Solid Purple Top,1210,Spicy Dinner,146,21143.jpg,5,4,171820
15376,Men,Footwear,Shoes,Sports Shoes,FILA Men Fila Boston White Sports Shoes,958,Ten Fold Security,1111,15376.jpg,1,17,1048052
39980,Men,Footwear,Shoes,Casual Shoes,Gas Men Flint Brown Shoes,463,Ten Fold Security,534,39980.jpg,1,1,246779
10604,Unisex,Accessories,Headwear,Caps,Nike Unisex Tennis Red Caps,465,Friend Random,126,10604.jpg,3,9,54405
8588,Men,Apparel,Topwear,Shirts,Scullers Men Scul Blue Shirts,513,Guard Random,1423,8588.jpg,3,2,728973
36590,Men,Apparel,Topwear,Shirts,Provogue Men Eternity Red Shirt,616,Clear Prints,810,36590.jpg,1,25,483560
1637,Men,Footwear,Shoes,Sports Shoes,Nike Men White Cricket Shoes,1362,Guard Random,678,1637.jpg,3,25,889386
44382,Men,Personal Care,Fragrance,Deodorant,ADIDAS Men Pure Game Deo,1098,Spicy Dinner,687,44382.jpg,4,8,745542
11180,Men,Accessories,Watches,Watches,Carrera Men White Dial Watch,1500,Ten Fold Security,1008,11180.jpg,3,11,1495500
24267,Men,Apparel,Topwear,Shirts,Quiksilver Men Blue Check Shirt,967,GenosisX,1121,24267.jpg,2,21,1063700
54110,Women,Footwear,Shoes,Heels,Rocia Women Black Flats,443,Spicy Dinner,1265,54110.jpg,4,6,557737
31587,Men,Apparel,Topwear,Tshirts,Mark Taylor Men Printed Black T-shirt,1320,XYZ,1179,31587.jpg,1,22,1527240
42075,Men,Accessories,Wallets,Wallets,American Tourister Men Black Wallet,1170,Clear Prints,887,42075.jpg,1,30,1002690
26530,Men,Footwear,Shoes,Casual Shoes,Gas Men Aishley Greyish Purple Casual Shoes,857,Bed Random,1269,26530.jpg,2,24,1066965
6620,Men,Footwear,Shoes,Sports Shoes,ADIDAS Men's Ridley White Silver Shoe,1261,Clear Prints,208,6620.jpg,2,28,226980
