,id,gender,masterCategory,subCategory,articleType,productDisplayName,price,sellers,sold,filename,link
2998,53051,Women,Apparel,Saree,Sarees,FNF Maroon Printed Sari,509,Bed Random,301,53051.jpg,http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Printed-Red-Sari_fbbe9bfadf631ecac93d8d255b35f8d3_images.jpg
2999,15644,Men,Apparel,Bottomwear,Shorts,Nike Men As Df Crckt Navy Blue Shorts,678,Guard Random,137,15644.jpg,http://assets.myntassets.com/v1/images/style/properties/97e776de3fa539f897996391f4428f8c_images.jpg
3000,45134,Men,Accessories,Watches,Watches,Casio Enticer Men Silver-Gold Analogue Watch MTP-1235SG-7ADF(A359),861,Ten Fold Security,38,45134.jpg,http://assets.myntassets.com/v1/images/style/properties/Casio-Men-Silver-Dial-Watch_679de93bef4733074ceee8c192c54bc4_images.jpg
3001,24103,Men,Footwear,Flip Flops,Flip Flops,Playboy Men Casual Blue Flip Flops,1335,Friend Random,865,24103.jpg,http://assets.myntassets.com/v1/images/style/properties/d6053373bff6a31fd72a4fe5e39174f5_images.jpg
3002,12005,Men,Apparel,Topwear,Shirts,Mark Taylor Men Green Striped Shirt,1145,Blue Smoke,612,12005.jpg,http://assets.myntassets.com/v1/images/style/properties/d033608f4eefb9a65442161ffab1b067_images.jpg
3003,31287,Men,Apparel,Bottomwear,Shorts,Puma Men Dazzle Black Shorts,824,Blue Smoke,397,31287.jpg,http://assets.myntassets.com/v1/images/style/properties/12a8744911acc6f2835864921b3fc1c6_images.jpg
3004,17577,Men,Apparel,Bottomwear,Trousers,Mark Taylor Men Solid Grey Trouser,556,Ten Fold Security,342,17577.jpg,http://assets.myntassets.com/v1/images/style/properties/b4dd1c38fbd5b64092c7fa4e9ec0c30c_images.jpg
3005,47207,Men,Footwear,Shoes,Formal Shoes,Franco Leone Men Brown Shoes,382,Clear Prints,1020,47207.jpg,http://assets.myntassets.com/v1/images/style/properties/79da23dbbd21ac66596cb36cebd2fd6f_images.jpg
3006,6120,Men,Footwear,Flip Flops,Flip Flops,Puma Men Beach Black Flip Flops,335,Clear Prints,735,6120.jpg,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Flip-Flops_ad56b65c8b6500157995ce538f7c5670_images.jpg
3007,12839,Women,Apparel,Bottomwear,Skirts,Ant Kids Pleated Black Skirts,909,Guard Random,141,12839.jpg,http://assets.myntassets.com/v1/images/style/properties/beda24a6a1981ab1c739d6613fc445eb_images.jpg
3008,29278,Men,Apparel,Topwear,Shirts,Wrangler Men Aaron Check Blue Shirt,745,Bed Random,766,29278.jpg,http://assets.myntassets.com/v1/images/style/properties/178de3c8d55411290ff0cbf4aad6e96f_images.jpg
3009,53435,Men,Apparel,Topwear,Jackets,ADIDAS Men Black Jacket,967,Spicy Dinner,224,53435.jpg,http://assets.myntassets.com/v1/images/style/properties/Adidas-Men-Black-Jacket_da0bcd83075304d39c332b66474ec5ec_images.jpg
3010,59933,Women,Apparel,Topwear,Kurtas,Diva Women Multi Coloured Kurta,1376,XYZ,1187,59933.jpg,http://assets.myntassets.com/v1/images/style/properties/Diva-Women-Multi-Coloured-Kurta_f30a42d1dfa221c6d75a5c51f8f33a7b_images.jpg
3011,40022,Men,Apparel,Topwear,Tshirts,ADIDAS Men White Polo T-shirt,1329,Friend Random,228,40022.jpg,http://assets.myntassets.com/v1/images/style/properties/8bb57ce9020b23d7c7ab3f8fedc4445f_images.jpg
3012,40210,Men,Accessories,Ties,Ties,Provogue Men Black Tie,429,Spicy Dinner,1385,40210.jpg,http://assets.myntassets.com/v1/images/style/properties/7271651bf76b25d549a3c8de4bb76577_images.jpg
3013,24755,Men,Apparel,Bottomwear,Jeans,Spykar Men Blue Jeans,1126,Transit Random,254,24755.jpg,http://assets.myntassets.com/v1/images/style/properties/da79e9be6b22600456466d07dd49ff46_images.jpg
3014,26002,Men,Personal Care,Fragrance,Perfume and Body Mist,Paris Hilton Men Perfume,1143,Strat Security,161,26002.jpg,http://assets.myntassets.com/v1/images/style/properties/31ca42b7766da30132c814abc49dadbf_images.jpg
3015,31889,Women,Accessories,Stoles,Stoles,Fabindia Women Chanderi Yellow Stole,558,Strat Security,126,31889.jpg,http://assets.myntassets.com/v1/images/style/properties/53c9e23a040242f0ca59291e21aedbb7_images.jpg
3016,49993,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Hanes Men Grey Shorts,1455,Blue Smoke,904,49993.jpg,http://assets.myntassets.com/v1/images/style/properties/58dddc8374bc00fc3cee9c7b331a6bb2_images.jpg
3017,43653,Women,Apparel,Dress,Dresses,ONLY Women Peach Dress,1208,Blue Smoke,828,43653.jpg,http://assets.myntassets.com/v1/images/style/properties/ONLY-Women-Peach-Dress_c555dd93f4f5c013494b4112310b1bc3_images.jpg
3018,2574,Women,Apparel,Bottomwear,Shorts,Domyos Women's Grey Short,977,Transit Random,602,2574.jpg,http://assets.myntassets.com/v1/images/style/properties/e6ef8e317d37382a9ed617a56b77f6f0_images.jpg
3019,49369,Men,Footwear,Shoes,Casual Shoes,Vans Men Black Casual Shoes,567,Guard Random,1422,49369.jpg,http://assets.myntassets.com/v1/images/style/properties/Vans-Men-Black-Casual-Shoes_107eba7b9322cfcefdfd207e8976ea14_images.jpg
3020,51396,Men,Apparel,Bottomwear,Shorts,Myntra Men Navy Blue Check Shorts,868,Blue Smoke,823,51396.jpg,http://assets.myntassets.com/v1/images/style/properties/e4937ef0c2d806358572ce181c3df0b6_images.jpg
3021,8872,Men,Apparel,Topwear,Shirts,Mark Taylor Men Blue Striped Shirt,517,GenosisX,1218,8872.jpg,http://assets.myntassets.com/v1/images/style/properties/33d762d0950f9628e0689340a03f0932_images.jpg
3022,52513,Women,Apparel,Loungewear and Nightwear,Bath Robe,Red Rose Women White & Blue Striped Bath Robes,921,Ten Fold Security,975,52513.jpg,http://assets.myntassets.com/v1/images/style/properties/Red-Rose-Women-White---Blue-Striped-Bath-Robe_4197c6913f56e0eda1f859f00d048b78_images.jpg
3023,39822,Men,Footwear,Sandal,Sandals,Red Tape Men Brown Sandals,367,Strat Security,164,39822.jpg,http://assets.myntassets.com/v1/images/style/properties/63d39f98c578a2134f60c6943b3d0d6d_images.jpg
3024,5751,Women,Apparel,Topwear,Tshirts,Jealous 21 Women's Green Angel T-shirt,1020,Unique Trends,367,5751.jpg,http://assets.myntassets.com/v1/images/style/properties/b449da274feb0dc589416b952e5d88b0_images.jpg
3025,20133,Women,Apparel,Topwear,Tops,Wrangler Women Ribbed Red Top,996,Strat Security,697,20133.jpg,http://assets.myntassets.com/v1/images/style/properties/fefaafd0f01416fbbe7fe62836f0df5f_images.jpg
3026,11674,Men,Apparel,Topwear,Shirts,Lee Men Check Purple Shirts,484,Ten Fold Security,236,11674.jpg,http://assets.myntassets.com/v1/images/style/properties/95ccac190e15bb6cb3f5bae50a5533ff_images.jpg
3027,36264,Women,Apparel,Loungewear and Nightwear,Night suits,SDL by Sweet Dreams Women Pink Playsuit,1261,Strat Security,222,36264.jpg,http://assets.myntassets.com/v1/images/style/properties/32de9d692059fb39bdd199299adb7f65_images.jpg
3028,14908,Women,Accessories,Eyewear,Sunglasses,United Colors of Benetton Women Funky Blue Sunglasses,1478,Ten Fold Security,417,14908.jpg,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Women-Funky-Blue-Sunglassesc6a126e1cef03a1adeb82746f765aedc_images.jpg
3029,5107,Women,Apparel,Topwear,Shirts,Wrangler Women Holly Checks Shirt,821,Unique Trends,1479,5107.jpg,http://assets.myntassets.com/v1/images/style/properties/5189823f7541e58ea6cc943af6bd1f78_images.jpg
3030,22032,Women,Apparel,Topwear,Kurtas,Vishudh Women Flower Print Brown Kurta,1015,Friend Random,162,22032.jpg,http://assets.myntassets.com/v1/images/style/properties/986dd8b6c3d1a3734897a67ce094c607_images.jpg
3031,46577,Women,Accessories,Watches,Watches,Timex Women Blue Watch,1352,Clear Prints,579,46577.jpg,http://assets.myntassets.com/v1/images/style/properties/Timex-Women-Blue-Watch_db42de3df893257303da02f327efdc9b_images.jpg
3032,28508,Men,Apparel,Topwear,Tshirts,Nike Men Training White T-shirt,551,Sanguine Skincare,1346,28508.jpg,http://assets.myntassets.com/v1/images/style/properties/dd0a436f1504d4d331115f690d53429c_images.jpg
3033,55352,Women,Personal Care,Bath and Body,Nail Essentials,Revlon Extra Fast Nail Polish Remover,1375,Friend Random,920,55352.jpg,http://assets.myntassets.com/v1/images/style/properties/Revlon-Extra-Fast-Nail-Polish-Remover_d79157f65727331262d82c1e8e7f861e_images.jpg
3034,2110,Women,Apparel,Bottomwear,Track Pants,ADIDAS Women Very Berry Lycra Track Pants,359,XYZ,444,2110.jpg,http://assets.myntassets.com/v1/images/style/properties/a790a08b2a110450dff50340ab22d09a_images.jpg
3035,13547,Women,Footwear,Shoes,Casual Shoes,Carlton London Women Casual Red Casual Shoes,931,Friend Random,142,13547.jpg,http://assets.myntassets.com/v1/images/style/properties/3b214d4d4421a53d87c10aeb997b08ec_images.jpg
3036,50620,Men,Apparel,Innerwear,Briefs,Chromozome Men Navy Blue Brief,844,Clear Prints,1445,50620.jpg,http://assets.myntassets.com/v1/images/style/properties/168717bcd5378fbd50c4201e5cd71f38_images.jpg
3037,20557,Women,Accessories,Bags,Mobile Pouch,Baggit Women Sawari Rose Brown Mobile Pouch,868,Strat Security,656,20557.jpg,http://assets.myntassets.com/v1/images/style/properties/b4bf07914ffcac9014d97f697826716e_images.jpg
3038,11210,Women,Accessories,Watches,Watches,Esprit Women Open Link Black Steel Watches,1283,Transit Random,346,11210.jpg,http://assets.myntassets.com/v1/images/style/properties/fc680b3542f4ff75a8d25007acd91c5b_images.jpg
3039,39026,Women,Accessories,Watches,Watches,CASIO ENTICER Women Pink Dial Watch A639,439,Bed Random,575,39026.jpg,http://assets.myntassets.com/v1/image/style/properties/39026/Casio-Women-Pink-Dial-Watch_1_96bc841cbb2903f1b2eb66b2016700fb.jpg
3040,9998,Women,Apparel,Topwear,Tops,Palm Tree Girls Hs Livia Top Pink Tops,975,Blue Smoke,1216,9998.jpg,http://assets.myntassets.com/v1/images/style/properties/590f77c37c16127c860a305cfef2cff2_images.jpg
3041,16469,Men,Apparel,Topwear,Shirts,Locomotive Men Check Black Shirt,679,Strat Security,1043,16469.jpg,http://assets.myntassets.com/v1/images/style/properties/9a8afcb7b809189a4be85e2e72d83b08_images.jpg
3042,13329,Men,Apparel,Topwear,Shirts,Gini and Jony Kids Boys Printed White Tshirts,472,Sanguine Skincare,460,13329.jpg,http://assets.myntassets.com/v1/images/style/properties/e71d05a8c261e38245a78693d9619f1d_images.jpg
3043,28154,Men,Accessories,Eyewear,Sunglasses,Ray-Ban Men Wayfarer Sunglasses,921,Guard Random,1184,28154.jpg,http://assets.myntassets.com/v1/images/style/properties/Ray-Ban-Men-Wayfarer-Sunglasses_9e8760c383a49020ae812be63449ccd7_images.jpg
3044,55158,Women,Personal Care,Nails,Nail Polish,Lakme True Wear Classics Siren Red Nail Polish 404,1419,Spicy Dinner,591,55158.jpg,http://assets.myntassets.com/v1/images/style/properties/Lakme-True-Wear-Classics-Siren-Red-Nail-Polish-404_a70d7bb61e43c2b41ee0666b329f17d1_images.jpg
3045,8620,Men,Accessories,Eyewear,Sunglasses,Fastrack Men Beach Sunglasses,1161,Blue Smoke,903,8620.jpg,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Men-Sunglasses_fb8937913baf5e1c2053e45a5459ea2b_images.jpg
3046,22836,Men,Footwear,Shoes,Casual Shoes,Woodland Men Brown Casual Shoes,1036,Clear Prints,1332,22836.jpg,http://assets.myntassets.com/v1/images/style/properties/e66876b86da9dc103e7f09f912853c37_images.jpg
3047,7668,Men,Accessories,Socks,Socks,Wrangler Men's White Crew Length Socks,855,Friend Random,256,7668.jpg,http://assets.myntassets.com/v1/images/style/properties/8c90ca85bebb658292ba932e9464fe6d_images.jpg
3048,55964,Women,Personal Care,Lips,Lipstick,Colorbar Take Me As I Am Sensuous Red  Lipcolor with Sharpner 001 3.94 g,1050,GenosisX,1078,55964.jpg,http://assets.myntassets.com/assets/images/55964/2019/1/11/27d30de0-9afd-4630-890f-49fb776d875c1547189245808-Colorbar-Take-Me-As-I-Am-Sensuous-Red--Lipcolor-with-Sharpne-1.jpg
3049,44218,Women,Footwear,Flip Flops,Flip Flops,iPanema Women Black Flip Flops,972,Ten Fold Security,385,44218.jpg,http://assets.myntassets.com/v1/images/style/properties/cf70a5f55b23d167f8d0d5174e6b1a69_images.jpg
3050,58647,Women,Apparel,Topwear,Kurtas,ALayna Women Purple Kurta,1081,GenosisX,1475,58647.jpg,http://assets.myntassets.com/v1/images/style/properties/ALayna-Women-Purple-Kurta_c98bdcdc9f51d86f5f0b6ddb698f1ba1_images.jpg
3051,25821,Women,Apparel,Topwear,Kurtas,Diva Women White Printed Kurta,818,Bed Random,40,25821.jpg,http://assets.myntassets.com/v1/images/style/properties/Diva-Women-White-Kurta_92268f56cfd0e8ca3e1fe42652ecb387_images.jpg
3052,8412,Men,Apparel,Topwear,Tshirts,ADIDAS Men Blue Polo Tshirts,1420,XYZ,655,8412.jpg,http://assets.myntassets.com/v1/images/style/properties/2cd0cc0cc13fed644167a7a5bbf8b5e5_images.jpg
3053,18197,Men,Apparel,Bottomwear,Trousers,Highlander Men Solid Navy Blue Trouser,551,Guard Random,1233,18197.jpg,http://assets.myntassets.com/v1/images/style/properties/4a0d7c35c20e3bd00841648eff515064_images.jpg
3054,2128,Men,Apparel,Topwear,Shirts,Basics Men Red & White Slim Fit Shirt,1088,Strat Security,785,2128.jpg,http://assets.myntassets.com/v1/images/style/properties/38b6f7311de49eb9482bdeba3335a6fa_images.jpg
3055,6588,Women,Apparel,Bottomwear,Track Pants,Nike Women's Bold Nylon Grey Track Pant,978,Friend Random,1016,6588.jpg,http://assets.myntassets.com/v1/images/style/properties/419bf8fe0e260a199943c54bcc760295_images.jpg
3056,35049,Women,Apparel,Bottomwear,Patiala,Fabindia Women White Printed Patiala,305,Ten Fold Security,193,35049.jpg,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Women-Blue-Patiala_8faf6b4dff233663f8ce6302ebeb39df_images.jpg
3057,29416,Men,Accessories,Watches,Watches,Giordano Men Silver Dial Watch,356,Bed Random,149,29416.jpg,http://assets.myntassets.com/v1/images/style/properties/8dc458818d1c31da2693516c59801928_images.jpg
3058,59761,Women,Footwear,Shoes,Flats,Rocia Women Black Flats,1083,Strat Security,111,59761.jpg,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Black-Sandals_7796d3caa6e99e05cade5c683b1075c8_images.jpg
3059,58481,Men,Accessories,Wallets,Wallets,Fossil Men Black Wallet,899,Sanguine Skincare,1499,58481.jpg,http://assets.myntassets.com/v1/images/style/properties/Fossil-Men-Black-Wallet_72c54e36b120fd2a9d38dc9d6ba815a6_images.jpg
3060,59553,Women,Accessories,Jewellery,Bracelet,Lucera  Silver Bracelet,680,GenosisX,685,59553.jpg,http://assets.myntassets.com/v1/images/style/properties/Lucera-Silver-Bracelet_f3269c8c6272ecb20df7833c5b79ce2b_images.jpg
3061,52987,Women,Apparel,Saree,Sarees,FNF Women Green & Cream Fashion Saree,1480,Transit Random,159,52987.jpg,http://assets.myntassets.com/v1/images/style/properties/FNF-Multi-Coloured-Sari_ea1ef0b693771475af94ceec8f773081_images.jpg
3062,48613,Women,Accessories,Jewellery,Earrings,Lucera Women Silver Earrings,681,Unique Trends,529,48613.jpg,http://assets.myntassets.com/v1/images/style/properties/a13d2f2117212b899fcc8a678a64b46e_images.jpg
3063,9534,Men,Apparel,Topwear,Tshirts,Nike Men Ast 90ss Graphic Black T-Shirts,601,XYZ,157,9534.jpg,http://assets.myntassets.com/v1/images/style/properties/8d909d63caa0464835e01b568c7a8421_images.jpg
3064,40826,Unisex,Home,Home Furnishing,Cushion Covers,Swayam Unisex Yellow and Orange Cushion Covers (Set of 2),402,Clear Prints,1497,40826.jpg,http://assets.myntassets.com/v1/images/style/properties/Swayam-Unisex-Yellow-and-Orange-Cushion-Covers-Set-of-2_045b7ae8ccafad4956a3f2481c3f4448_images.jpg
3065,21811,Men,Accessories,Wallets,Wallets,Fossil Men Flyby Brown Wallet,500,Sanguine Skincare,1088,21811.jpg,http://assets.myntassets.com/v1/images/style/properties/3e1b6d8f799bc867d8b1eaabffa81180_images.jpg
3066,54628,Men,Accessories,Watches,Watches,Fastrack Men Silver Dial Watch,405,Blue Smoke,196,54628.jpg,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Men-Silver-Dial-Watch_e6b790fc7672ce031fd151206629b5ab_images.jpg
3067,8082,Men,Footwear,Shoes,Sports Shoes,ADIDAS Men Predito Trx HG Black Sports Shoes,594,Friend Random,240,8082.jpg,http://assets.myntassets.com/v1/images/style/properties/a7906ede9118546dc1c71c1004a8167d_images.jpg
3068,12801,Men,Apparel,Topwear,Tshirts,Nike Men Red Manchester United Jersey,1161,Bed Random,125,12801.jpg,http://assets.myntassets.com/v1/images/style/properties/bbf88847000477f3b3fba0d45a1eaa37_images.jpg
3069,48879,Women,Accessories,Jewellery,Pendant,Lucera Women Silver Pendant with Chain,1311,Sanguine Skincare,512,48879.jpg,http://assets.myntassets.com/v1/images/style/properties/0f4598c3951d7e187efb37cd063d34d2_images.jpg
3070,51168,Men,Accessories,Socks,Socks,Raymond Men Grey Socks,1081,Unique Trends,507,51168.jpg,http://assets.myntassets.com/v1/images/style/properties/874445886949865072d64a74b37a1eae_images.jpg
3071,38332,Girls,Apparel,Topwear,Tops,Hannah Montana Girls Pink Top,381,Clear Prints,1357,38332.jpg,http://assets.myntassets.com/v1/images/style/properties/2d9f051e0a5d997c60482a498c6e7511_images.jpg
3072,2117,Men,Apparel,Bottomwear,Shorts,ADIDAS Men Grey  Capris,1230,Bed Random,428,2117.jpg,http://assets.myntassets.com/v1/images/style/properties/f954624a31586477d07be0b1236ab56a_images.jpg
3073,22207,Men,Apparel,Topwear,Shirts,Timberland Men Pink Shirt,1227,Clear Prints,457,22207.jpg,http://assets.myntassets.com/v1/images/style/properties/Timberland-Men-Pink-Shirt_664300966332db350fbc05c8c919679b_images.jpg
3074,19846,Men,Apparel,Topwear,Shirts,U.S. Polo Assn. Men Striped Navy Blue Shirt,1315,Bed Random,1404,19846.jpg,http://assets.myntassets.com/v1/images/style/properties/cc570f5963242fbb06f017bbb8e3ec28_images.jpg
3075,44015,Women,Personal Care,Fragrance,Perfume and Body Mist,Police Women Pure London Femme Perfume,1348,Clear Prints,853,44015.jpg,http://assets.myntassets.com/v1/images/style/properties/80f56825f5584af2b44aecdbaa716b89_images.jpg
3076,25022,Unisex,Accessories,Headwear,Caps,Nike Unisex Grey Tennis Cap,1147,Unique Trends,638,25022.jpg,http://assets.myntassets.com/v1/images/style/properties/0491f141a61a7bd15cac3de7883db5e1_images.jpg
3077,14557,Men,Footwear,Shoes,Casual Shoes,Vans Men Chukka Low Black Casual Shoes,415,Blue Smoke,346,14557.jpg,http://assets.myntassets.com/v1/images/style/properties/194a8778ac4f774e3f6fa981380a5156_images.jpg
3078,11025,Women,Apparel,Topwear,Tshirts,Wrangler Women Studd Polo Pink T-shirt,1425,Friend Random,787,11025.jpg,http://assets.myntassets.com/v1/images/style/properties/66147d563fc0e32c8fca20b40cd88c6e_images.jpg
3079,31422,Men,Apparel,Bottomwear,Shorts,Nike Men White Shorts,529,Bed Random,744,31422.jpg,http://assets.myntassets.com/v1/images/style/properties/4e815cdd9067d1068def20c615ab5d0c_images.jpg
3080,44643,Women,Apparel,Dress,Dresses,Arrow Woman Black Dress,1414,Unique Trends,538,44643.jpg,http://assets.myntassets.com/v1/images/style/properties/f82e258a0f337e7c031eddfab7942858_images.jpg
3081,20306,Women,Apparel,Topwear,Sweaters,Jealous 21 Women Solid Blue Sweater,412,Blue Smoke,1135,20306.jpg,http://assets.myntassets.com/v1/images/style/properties/9abdd9c9797e14439f165b714276dc77_images.jpg
3082,33711,Men,Footwear,Flip Flops,Flip Flops,Cobblerz Men Black Flip Flops,379,Sanguine Skincare,314,33711.jpg,http://assets.myntassets.com/v1/images/style/properties/f232ab7016329e199e7051cf2123c5e8_images.jpg
3083,30194,Unisex,Accessories,Bags,Backpacks,Nike Unisex Black Backpack,829,GenosisX,419,30194.jpg,http://assets.myntassets.com/v1/images/style/properties/7e05cae143813b20037e0be9bc1c4dd1_images.jpg
3084,29885,Women,Accessories,Eyewear,Sunglasses,Mayhem Women Sunglasses 1018-103,892,Sanguine Skincare,780,29885.jpg,http://assets.myntassets.com/v1/images/style/properties/1043e15bb00d058c7951b322875329b3_images.jpg
3085,34534,Men,Footwear,Shoes,Formal Shoes,Red Tape Men Brown Shoes,486,Unique Trends,935,34534.jpg,http://assets.myntassets.com/v1/images/style/properties/a75e07273044d3ca0b790626bd69b94b_images.jpg
3086,7233,Men,Footwear,Shoes,Formal Shoes,Rockport Men's Bvallee Brown Shoe,1464,Blue Smoke,674,7233.jpg,http://assets.myntassets.com/v1/images/style/properties/d1b4673663fb0a174b1c898f99e1fb65_images.jpg
